cod_municipio,uf,regiao,ano,cobertura_aps,fonte
4109203,PR,Sul,2022,203.38,cobertura_aps
4109203,PR,Sul,2023,239.57,cobertura_aps
4109203,PR,Sul,2024,239.57,cobertura_aps
4109302,PR,Sul,2019,100.0,cobertura_ab
4109302,PR,Sul,2020,100.0,cobertura_ab
4109302,PR,Sul,2021,143.24,cobertura_aps
4109302,PR,Sul,2022,146.21,cobertura_aps
4109302,PR,Sul,2023,127.41,cobertura_aps
4109302,PR,Sul,2024,127.41,cobertura_aps
4109401,PR,Sul,2019,75.79,cobertura_ab
4109401,PR,Sul,2020,71.65,cobertura_ab
4109401,PR,Sul,2021,63.23,cobertura_aps
4109401,PR,Sul,2022,61.9,cobertura_aps
4109401,PR,Sul,2023,63.42,cobertura_aps
4109401,PR,Sul,2024,65.51,cobertura_aps
4109500,PR,Sul,2019,100.0,cobertura_ab
4109500,PR,Sul,2020,100.0,cobertura_ab
4109500,PR,Sul,2021,138.26,cobertura_aps
4109500,PR,Sul,2022,138.99,cobertura_aps
4109500,PR,Sul,2023,141.31,cobertura_aps
4109500,PR,Sul,2024,141.31,cobertura_aps
4109609,PR,Sul,2019,91.0,cobertura_ab
4109609,PR,Sul,2020,96.84,cobertura_ab
4109609,PR,Sul,2021,102.59,cobertura_aps
4109609,PR,Sul,2022,101.38,cobertura_aps
4109609,PR,Sul,2023,99.16,cobertura_aps
4109609,PR,Sul,2024,108.17,cobertura_aps
4109658,PR,Sul,2019,91.67,cobertura_ab
4109658,PR,Sul,2020,100.0,cobertura_ab
4109658,PR,Sul,2021,205.11,cobertura_aps
4109658,PR,Sul,2022,208.74,cobertura_aps
4109658,PR,Sul,2023,212.5,cobertura_aps
4109658,PR,Sul,2024,212.5,cobertura_aps
4109708,PR,Sul,2019,100.0,cobertura_ab
4109708,PR,Sul,2020,100.0,cobertura_ab
4109708,PR,Sul,2021,165.9,cobertura_aps
4109708,PR,Sul,2022,163.89,cobertura_aps
4109708,PR,Sul,2023,182.1,cobertura_aps
4109708,PR,Sul,2024,182.1,cobertura_aps
4109757,PR,Sul,2019,54.47,cobertura_ab
4109757,PR,Sul,2020,61.92,cobertura_ab
4109757,PR,Sul,2021,123.62,cobertura_aps
4109757,PR,Sul,2022,124.43,cobertura_aps
4109757,PR,Sul,2023,126.64,cobertura_aps
4109757,PR,Sul,2024,118.43,cobertura_aps
4109807,PR,Sul,2019,98.01,cobertura_ab
4109807,PR,Sul,2020,85.12,cobertura_ab
4109807,PR,Sul,2021,88.87,cobertura_aps
4109807,PR,Sul,2022,87.99,cobertura_aps
4109807,PR,Sul,2023,94.95,cobertura_aps
4109807,PR,Sul,2024,94.95,cobertura_aps
4109906,PR,Sul,2019,100.0,cobertura_ab
4109906,PR,Sul,2020,100.0,cobertura_ab
4109906,PR,Sul,2021,179.8,cobertura_aps
4109906,PR,Sul,2022,182.5,cobertura_aps
4109906,PR,Sul,2023,155.71,cobertura_aps
4109906,PR,Sul,2024,155.71,cobertura_aps
4110003,PR,Sul,2019,93.01,cobertura_ab
4110003,PR,Sul,2020,96.39,cobertura_ab
4110003,PR,Sul,2021,137.95,cobertura_aps
4110003,PR,Sul,2022,136.87,cobertura_aps
4110003,PR,Sul,2023,114.74,cobertura_aps
4110003,PR,Sul,2024,163.91,cobertura_aps
4110052,PR,Sul,2019,100.0,cobertura_ab
4110052,PR,Sul,2020,100.0,cobertura_ab
4110052,PR,Sul,2021,155.34,cobertura_aps
4110052,PR,Sul,2022,155.48,cobertura_aps
4110052,PR,Sul,2023,163.24,cobertura_aps
4110052,PR,Sul,2024,163.24,cobertura_aps
4110078,PR,Sul,2019,80.01,cobertura_ab
4110078,PR,Sul,2020,56.35,cobertura_ab
4110078,PR,Sul,2021,105.4,cobertura_aps
4110078,PR,Sul,2022,104.09,cobertura_aps
4110078,PR,Sul,2023,98.25,cobertura_aps
4110078,PR,Sul,2024,98.25,cobertura_aps
4110102,PR,Sul,2019,92.89,cobertura_ab
4110102,PR,Sul,2020,85.88,cobertura_ab
4110102,PR,Sul,2021,90.31,cobertura_aps
4110102,PR,Sul,2022,94.57,cobertura_aps
4110102,PR,Sul,2023,110.38,cobertura_aps
4110102,PR,Sul,2024,114.03,cobertura_aps
4110201,PR,Sul,2019,99.42,cobertura_ab
4110201,PR,Sul,2020,97.25,cobertura_ab
4110201,PR,Sul,2021,114.74,cobertura_aps
4110201,PR,Sul,2022,118.06,cobertura_aps
4110201,PR,Sul,2023,144.77,cobertura_aps
4110201,PR,Sul,2024,144.77,cobertura_aps
4110300,PR,Sul,2019,100.0,cobertura_ab
4110300,PR,Sul,2020,100.0,cobertura_ab
4110300,PR,Sul,2021,112.32,cobertura_aps
4110300,PR,Sul,2022,112.1,cobertura_aps
4110300,PR,Sul,2023,138.01,cobertura_aps
4110300,PR,Sul,2024,138.01,cobertura_aps
4110409,PR,Sul,2019,100.0,cobertura_ab
4110409,PR,Sul,2020,100.0,cobertura_ab
4110409,PR,Sul,2021,156.77,cobertura_aps
4110409,PR,Sul,2022,156.52,cobertura_aps
4110409,PR,Sul,2023,157.37,cobertura_aps
4110409,PR,Sul,2024,157.37,cobertura_aps
4110508,PR,Sul,2019,100.0,cobertura_ab
4110508,PR,Sul,2020,93.97,cobertura_ab
4110508,PR,Sul,2021,137.69,cobertura_aps
4110508,PR,Sul,2022,141.77,cobertura_aps
4110508,PR,Sul,2023,160.86,cobertura_aps
4110508,PR,Sul,2024,160.86,cobertura_aps
4110607,PR,Sul,2019,100.0,cobertura_ab
4110607,PR,Sul,2020,100.0,cobertura_ab
4110607,PR,Sul,2021,152.37,cobertura_aps
4110607,PR,Sul,2022,153.93,cobertura_aps
4110607,PR,Sul,2023,133.36,cobertura_aps
4110607,PR,Sul,2024,133.36,cobertura_aps
4110656,PR,Sul,2019,41.67,cobertura_ab
4110656,PR,Sul,2020,83.33,cobertura_ab
4110656,PR,Sul,2021,155.48,cobertura_aps
4110656,PR,Sul,2022,157.94,cobertura_aps
4110656,PR,Sul,2023,149.38,cobertura_aps
4110656,PR,Sul,2024,149.38,cobertura_aps
4110706,PR,Sul,2019,54.54,cobertura_ab
4110706,PR,Sul,2020,58.48,cobertura_ab
4110706,PR,Sul,2021,45.83,cobertura_aps
4110706,PR,Sul,2022,43.2,cobertura_aps
4110706,PR,Sul,2023,60.79,cobertura_aps
4110706,PR,Sul,2024,67.43,cobertura_aps
4110805,PR,Sul,2019,100.0,cobertura_ab
4110805,PR,Sul,2020,100.0,cobertura_ab
4110805,PR,Sul,2021,103.98,cobertura_aps
4110805,PR,Sul,2022,104.69,cobertura_aps
4110805,PR,Sul,2023,98.27,cobertura_aps
4110805,PR,Sul,2024,114.65,cobertura_aps
4110904,PR,Sul,2019,77.56,cobertura_ab
4110904,PR,Sul,2020,100.0,cobertura_ab
4110904,PR,Sul,2021,157.44,cobertura_aps
4110904,PR,Sul,2022,144.97,cobertura_aps
4110904,PR,Sul,2023,156.21,cobertura_aps
4110904,PR,Sul,2024,156.21,cobertura_aps
4110953,PR,Sul,2019,97.21,cobertura_ab
4110953,PR,Sul,2020,95.69,cobertura_ab
4110953,PR,Sul,2021,92.22,cobertura_aps
4110953,PR,Sul,2022,90.61,cobertura_aps
4110953,PR,Sul,2023,91.42,cobertura_aps
4110953,PR,Sul,2024,93.96,cobertura_aps
4111001,PR,Sul,2019,100.0,cobertura_ab
4111001,PR,Sul,2020,96.04,cobertura_ab
4111001,PR,Sul,2021,160.32,cobertura_aps
4111001,PR,Sul,2022,161.14,cobertura_aps
4111001,PR,Sul,2023,177.72,cobertura_aps
4111001,PR,Sul,2024,177.72,cobertura_aps
4111100,PR,Sul,2019,100.0,cobertura_ab
4111100,PR,Sul,2020,100.0,cobertura_ab
4111100,PR,Sul,2021,114.58,cobertura_aps
4111100,PR,Sul,2022,114.56,cobertura_aps
4111100,PR,Sul,2023,114.54,cobertura_aps
4111100,PR,Sul,2024,114.54,cobertura_aps
4111209,PR,Sul,2019,100.0,cobertura_ab
4111209,PR,Sul,2020,100.0,cobertura_ab
4111209,PR,Sul,2021,115.75,cobertura_aps
4111209,PR,Sul,2022,114.56,cobertura_aps
4111209,PR,Sul,2023,113.41,cobertura_aps
4111209,PR,Sul,2024,113.41,cobertura_aps
4111258,PR,Sul,2019,62.97,cobertura_ab
4111258,PR,Sul,2020,69.24,cobertura_ab
4111258,PR,Sul,2021,72.23,cobertura_aps
4111258,PR,Sul,2022,71.2,cobertura_aps
4111258,PR,Sul,2023,72.87,cobertura_aps
4111258,PR,Sul,2024,72.17,cobertura_aps
4111308,PR,Sul,2019,100.0,cobertura_ab
4111308,PR,Sul,2020,100.0,cobertura_ab
4111308,PR,Sul,2021,251.7,cobertura_aps
4111308,PR,Sul,2022,259.25,cobertura_aps
4111308,PR,Sul,2023,195.96,cobertura_aps
4111308,PR,Sul,2024,195.96,cobertura_aps
4111407,PR,Sul,2019,97.69,cobertura_ab
4111407,PR,Sul,2020,91.2,cobertura_ab
4111407,PR,Sul,2021,104.42,cobertura_aps
4111407,PR,Sul,2022,66.43,cobertura_aps
4111407,PR,Sul,2023,151.57,cobertura_aps
4111407,PR,Sul,2024,151.02,cobertura_aps
4111506,PR,Sul,2019,92.65,cobertura_ab
4111506,PR,Sul,2020,98.78,cobertura_ab
4111506,PR,Sul,2021,99.09,cobertura_aps
4111506,PR,Sul,2022,98.78,cobertura_aps
4111506,PR,Sul,2023,110.55,cobertura_aps
4111506,PR,Sul,2024,117.66,cobertura_aps
4111555,PR,Sul,2019,98.34,cobertura_ab
4111555,PR,Sul,2020,100.0,cobertura_ab
4111555,PR,Sul,2021,127.42,cobertura_aps
4111555,PR,Sul,2022,126.59,cobertura_aps
4111555,PR,Sul,2023,153.71,cobertura_aps
4111555,PR,Sul,2024,153.71,cobertura_aps
4111605,PR,Sul,2019,91.67,cobertura_ab
4111605,PR,Sul,2020,100.0,cobertura_ab
4111605,PR,Sul,2021,106.73,cobertura_aps
4111605,PR,Sul,2022,106.09,cobertura_aps
4111605,PR,Sul,2023,129.24,cobertura_aps
4111605,PR,Sul,2024,129.24,cobertura_aps
4111704,PR,Sul,2019,100.0,cobertura_ab
4111704,PR,Sul,2020,100.0,cobertura_ab
4111704,PR,Sul,2021,132.0,cobertura_aps
4111704,PR,Sul,2022,131.28,cobertura_aps
4111704,PR,Sul,2023,128.98,cobertura_aps
4111704,PR,Sul,2024,128.98,cobertura_aps
4111803,PR,Sul,2019,77.28,cobertura_ab
4111803,PR,Sul,2020,64.04,cobertura_ab
4111803,PR,Sul,2021,89.0,cobertura_aps
4111803,PR,Sul,2022,89.13,cobertura_aps
4111803,PR,Sul,2023,86.68,cobertura_aps
4111803,PR,Sul,2024,87.76,cobertura_aps
4111902,PR,Sul,2019,94.74,cobertura_ab
4111902,PR,Sul,2020,100.0,cobertura_ab
4111902,PR,Sul,2021,101.87,cobertura_aps
4111902,PR,Sul,2022,101.0,cobertura_aps
4111902,PR,Sul,2023,79.08,cobertura_aps
4111902,PR,Sul,2024,69.43,cobertura_aps
4112009,PR,Sul,2019,65.04,cobertura_ab
4112009,PR,Sul,2020,79.57,cobertura_ab
4112009,PR,Sul,2021,80.97,cobertura_aps
4112009,PR,Sul,2022,82.04,cobertura_aps
4112009,PR,Sul,2023,87.14,cobertura_aps
4112009,PR,Sul,2024,87.76,cobertura_aps
4112108,PR,Sul,2019,99.0,cobertura_ab
4112108,PR,Sul,2020,99.62,cobertura_ab
4112108,PR,Sul,2021,98.91,cobertura_aps
4112108,PR,Sul,2022,98.67,cobertura_aps
4112108,PR,Sul,2023,98.09,cobertura_aps
4112108,PR,Sul,2024,98.09,cobertura_aps
4112207,PR,Sul,2019,100.0,cobertura_ab
4112207,PR,Sul,2020,100.0,cobertura_ab
4112207,PR,Sul,2021,171.73,cobertura_aps
4112207,PR,Sul,2022,176.83,cobertura_aps
4112207,PR,Sul,2023,149.06,cobertura_aps
4112207,PR,Sul,2024,157.75,cobertura_aps
4112306,PR,Sul,2019,100.0,cobertura_ab
4112306,PR,Sul,2020,94.85,cobertura_ab
4112306,PR,Sul,2021,141.98,cobertura_aps
4112306,PR,Sul,2022,142.01,cobertura_aps
4112306,PR,Sul,2023,140.78,cobertura_aps
4112306,PR,Sul,2024,140.78,cobertura_aps
4112405,PR,Sul,2019,95.63,cobertura_ab
4112405,PR,Sul,2020,91.07,cobertura_ab
4112405,PR,Sul,2021,110.52,cobertura_aps
4112405,PR,Sul,2022,109.68,cobertura_aps
4112405,PR,Sul,2023,114.82,cobertura_aps
4112405,PR,Sul,2024,114.82,cobertura_aps
4112504,PR,Sul,2019,94.17,cobertura_ab
4112504,PR,Sul,2020,99.28,cobertura_ab
4112504,PR,Sul,2021,125.04,cobertura_aps
4112504,PR,Sul,2022,126.5,cobertura_aps
4112504,PR,Sul,2023,116.62,cobertura_aps
4112504,PR,Sul,2024,133.63,cobertura_aps
4112603,PR,Sul,2019,66.67,cobertura_ab
4112603,PR,Sul,2020,83.33,cobertura_ab
4112603,PR,Sul,2021,265.15,cobertura_aps
4112603,PR,Sul,2022,267.37,cobertura_aps
4112603,PR,Sul,2023,260.61,cobertura_aps
4112603,PR,Sul,2024,260.61,cobertura_aps
4112702,PR,Sul,2019,95.64,cobertura_ab
4112702,PR,Sul,2020,100.0,cobertura_ab
4112702,PR,Sul,2021,110.77,cobertura_aps
4112702,PR,Sul,2022,110.34,cobertura_aps
4112702,PR,Sul,2023,118.51,cobertura_aps
4112702,PR,Sul,2024,118.51,cobertura_aps
4112751,PR,Sul,2019,68.99,cobertura_ab
4112751,PR,Sul,2020,44.43,cobertura_ab
4112751,PR,Sul,2021,122.55,cobertura_aps
4112751,PR,Sul,2022,127.25,cobertura_aps
4112751,PR,Sul,2023,99.94,cobertura_aps
4112751,PR,Sul,2024,99.94,cobertura_aps
4112801,PR,Sul,2019,87.69,cobertura_ab
4112801,PR,Sul,2020,97.82,cobertura_ab
4112801,PR,Sul,2021,87.43,cobertura_aps
4112801,PR,Sul,2022,86.71,cobertura_aps
4112801,PR,Sul,2023,87.9,cobertura_aps
4112801,PR,Sul,2024,107.43,cobertura_aps
4112900,PR,Sul,2019,100.0,cobertura_ab
4112900,PR,Sul,2020,100.0,cobertura_ab
4112900,PR,Sul,2021,214.13,cobertura_aps
4112900,PR,Sul,2022,215.51,cobertura_aps
4112900,PR,Sul,2023,210.02,cobertura_aps
4112900,PR,Sul,2024,210.02,cobertura_aps
4112959,PR,Sul,2019,99.45,cobertura_ab
4112959,PR,Sul,2020,100.0,cobertura_ab
4112959,PR,Sul,2021,191.99,cobertura_aps
4112959,PR,Sul,2022,193.26,cobertura_aps
4112959,PR,Sul,2023,180.15,cobertura_aps
4112959,PR,Sul,2024,180.15,cobertura_aps
4113007,PR,Sul,2019,100.0,cobertura_ab
4113007,PR,Sul,2020,100.0,cobertura_ab
4113007,PR,Sul,2021,149.12,cobertura_aps
4113007,PR,Sul,2022,148.53,cobertura_aps
4113007,PR,Sul,2023,156.95,cobertura_aps
4113007,PR,Sul,2024,156.95,cobertura_aps
4113106,PR,Sul,2019,100.0,cobertura_ab
4113106,PR,Sul,2020,100.0,cobertura_ab
4113106,PR,Sul,2021,172.96,cobertura_aps
4113106,PR,Sul,2022,175.17,cobertura_aps
4113106,PR,Sul,2023,152.77,cobertura_aps
4113106,PR,Sul,2024,152.77,cobertura_aps
4113205,PR,Sul,2019,78.38,cobertura_ab
4113205,PR,Sul,2020,70.33,cobertura_ab
4113205,PR,Sul,2021,78.32,cobertura_aps
4113205,PR,Sul,2022,73.13,cobertura_aps
4113205,PR,Sul,2023,81.82,cobertura_aps
4113205,PR,Sul,2024,83.6,cobertura_aps
4113254,PR,Sul,2019,93.04,cobertura_ab
4113254,PR,Sul,2020,100.0,cobertura_ab
4113254,PR,Sul,2021,181.53,cobertura_aps
4113254,PR,Sul,2022,183.59,cobertura_aps
4113254,PR,Sul,2023,187.5,cobertura_aps
4113254,PR,Sul,2024,187.5,cobertura_aps
4113304,PR,Sul,2019,100.0,cobertura_ab
4113304,PR,Sul,2020,100.0,cobertura_ab
4113304,PR,Sul,2021,119.79,cobertura_aps
4113304,PR,Sul,2022,119.68,cobertura_aps
4113304,PR,Sul,2023,119.46,cobertura_aps
4113304,PR,Sul,2024,119.46,cobertura_aps
4113403,PR,Sul,2019,100.0,cobertura_ab
4113403,PR,Sul,2020,100.0,cobertura_ab
4113403,PR,Sul,2021,178.34,cobertura_aps
4113403,PR,Sul,2022,179.67,cobertura_aps
4113403,PR,Sul,2023,186.56,cobertura_aps
4113403,PR,Sul,2024,186.56,cobertura_aps
4113429,PR,Sul,2019,100.0,cobertura_ab
4113429,PR,Sul,2020,100.0,cobertura_ab
4113429,PR,Sul,2021,216.65,cobertura_aps
4113429,PR,Sul,2022,221.87,cobertura_aps
4113429,PR,Sul,2023,177.75,cobertura_aps
4113429,PR,Sul,2024,177.75,cobertura_aps
4113452,PR,Sul,2019,100.0,cobertura_ab
4113452,PR,Sul,2020,100.0,cobertura_ab
4113452,PR,Sul,2021,152.43,cobertura_aps
4113452,PR,Sul,2022,155.97,cobertura_aps
4113452,PR,Sul,2023,135.26,cobertura_aps
4113452,PR,Sul,2024,135.26,cobertura_aps
4113502,PR,Sul,2019,60.19,cobertura_ab
4113502,PR,Sul,2020,44.83,cobertura_ab
4113502,PR,Sul,2021,60.23,cobertura_aps
4113502,PR,Sul,2022,59.84,cobertura_aps
4113502,PR,Sul,2023,82.88,cobertura_aps
4113502,PR,Sul,2024,90.41,cobertura_aps
4113601,PR,Sul,2019,72.56,cobertura_ab
4113601,PR,Sul,2020,72.07,cobertura_ab
4113601,PR,Sul,2021,72.62,cobertura_aps
4113601,PR,Sul,2022,72.16,cobertura_aps
4113601,PR,Sul,2023,76.07,cobertura_aps
4113601,PR,Sul,2024,76.07,cobertura_aps
4113700,PR,Sul,2019,58.03,cobertura_ab
4113700,PR,Sul,2020,63.36,cobertura_ab
4113700,PR,Sul,2021,60.76,cobertura_aps
4113700,PR,Sul,2022,54.1,cobertura_aps
4113700,PR,Sul,2023,56.78,cobertura_aps
4113700,PR,Sul,2024,58.22,cobertura_aps
4113734,PR,Sul,2019,100.0,cobertura_ab
4113734,PR,Sul,2020,100.0,cobertura_ab
4113734,PR,Sul,2021,145.02,cobertura_aps
4113734,PR,Sul,2022,145.48,cobertura_aps
4113734,PR,Sul,2023,156.95,cobertura_aps
4113734,PR,Sul,2024,163.49,cobertura_aps
4113759,PR,Sul,2019,100.0,cobertura_ab
4113759,PR,Sul,2020,100.0,cobertura_ab
4113759,PR,Sul,2021,147.55,cobertura_aps
4113759,PR,Sul,2022,149.09,cobertura_aps
4113759,PR,Sul,2023,143.67,cobertura_aps
4113759,PR,Sul,2024,143.67,cobertura_aps
4113809,PR,Sul,2019,92.62,cobertura_ab
4113809,PR,Sul,2020,100.0,cobertura_ab
4113809,PR,Sul,2021,141.55,cobertura_aps
4113809,PR,Sul,2022,140.87,cobertura_aps
4113809,PR,Sul,2023,145.43,cobertura_aps
4113809,PR,Sul,2024,145.43,cobertura_aps
4113908,PR,Sul,2019,90.05,cobertura_ab
4113908,PR,Sul,2020,97.14,cobertura_ab
4113908,PR,Sul,2021,102.46,cobertura_aps
4113908,PR,Sul,2022,112.86,cobertura_aps
4113908,PR,Sul,2023,130.32,cobertura_aps
4113908,PR,Sul,2024,130.32,cobertura_aps
4114005,PR,Sul,2019,96.35,cobertura_ab
4114005,PR,Sul,2020,98.01,cobertura_ab
4114005,PR,Sul,2021,107.57,cobertura_aps
4114005,PR,Sul,2022,108.52,cobertura_aps
4114005,PR,Sul,2023,104.07,cobertura_aps
4114005,PR,Sul,2024,104.07,cobertura_aps
4114104,PR,Sul,2019,95.05,cobertura_ab
4114104,PR,Sul,2020,99.07,cobertura_ab
4114104,PR,Sul,2021,90.91,cobertura_aps
4114104,PR,Sul,2022,82.35,cobertura_aps
4114104,PR,Sul,2023,54.0,cobertura_aps
4114104,PR,Sul,2024,82.28,cobertura_aps
4114203,PR,Sul,2019,90.87,cobertura_ab
4114203,PR,Sul,2020,97.35,cobertura_ab
4114203,PR,Sul,2021,121.68,cobertura_aps
4114203,PR,Sul,2022,121.28,cobertura_aps
4114203,PR,Sul,2023,114.39,cobertura_aps
4114203,PR,Sul,2024,114.39,cobertura_aps
4114302,PR,Sul,2019,81.22,cobertura_ab
4114302,PR,Sul,2020,92.46,cobertura_ab
4114302,PR,Sul,2021,77.95,cobertura_aps
4114302,PR,Sul,2022,88.28,cobertura_aps
4114302,PR,Sul,2023,89.28,cobertura_aps
4114302,PR,Sul,2024,89.28,cobertura_aps
4114351,PR,Sul,2019,100.0,cobertura_ab
4114351,PR,Sul,2020,100.0,cobertura_ab
4114351,PR,Sul,2021,279.32,cobertura_aps
4114351,PR,Sul,2022,286.65,cobertura_aps
4114351,PR,Sul,2023,252.7,cobertura_aps
4114351,PR,Sul,2024,252.7,cobertura_aps
4114401,PR,Sul,2019,100.0,cobertura_ab
4114401,PR,Sul,2020,96.48,cobertura_ab
4114401,PR,Sul,2021,168.24,cobertura_aps
4114401,PR,Sul,2022,168.95,cobertura_aps
4114401,PR,Sul,2023,168.64,cobertura_aps
4114401,PR,Sul,2024,166.88,cobertura_aps
4114500,PR,Sul,2019,88.16,cobertura_ab
4114500,PR,Sul,2020,100.0,cobertura_ab
4114500,PR,Sul,2021,103.62,cobertura_aps
4114500,PR,Sul,2022,103.57,cobertura_aps
4114500,PR,Sul,2023,96.26,cobertura_aps
4114500,PR,Sul,2024,122.89,cobertura_aps
4114609,PR,Sul,2019,99.3,cobertura_ab
4114609,PR,Sul,2020,97.15,cobertura_ab
4114609,PR,Sul,2021,93.36,cobertura_aps
4114609,PR,Sul,2022,96.08,cobertura_aps
4114609,PR,Sul,2023,100.16,cobertura_aps
4114609,PR,Sul,2024,105.78,cobertura_aps
4114708,PR,Sul,2019,100.0,cobertura_ab
4114708,PR,Sul,2020,96.73,cobertura_ab
4114708,PR,Sul,2021,124.24,cobertura_aps
4114708,PR,Sul,2022,125.15,cobertura_aps
4114708,PR,Sul,2023,119.35,cobertura_aps
4114708,PR,Sul,2024,119.35,cobertura_aps
4114807,PR,Sul,2019,97.25,cobertura_ab
4114807,PR,Sul,2020,92.33,cobertura_ab
4114807,PR,Sul,2021,97.75,cobertura_aps
4114807,PR,Sul,2022,96.94,cobertura_aps
4114807,PR,Sul,2023,88.51,cobertura_aps
4114807,PR,Sul,2024,91.99,cobertura_aps
4114906,PR,Sul,2019,100.0,cobertura_ab
4114906,PR,Sul,2020,100.0,cobertura_ab
4114906,PR,Sul,2021,158.83,cobertura_aps
4114906,PR,Sul,2022,159.21,cobertura_aps
4114906,PR,Sul,2023,161.34,cobertura_aps
4114906,PR,Sul,2024,161.34,cobertura_aps
4115002,PR,Sul,2019,100.0,cobertura_ab
4115002,PR,Sul,2020,99.18,cobertura_ab
4115002,PR,Sul,2021,148.22,cobertura_aps
4115002,PR,Sul,2022,148.03,cobertura_aps
4115002,PR,Sul,2023,144.76,cobertura_aps
4115002,PR,Sul,2024,144.76,cobertura_aps
4115101,PR,Sul,2019,99.99,cobertura_ab
4115101,PR,Sul,2020,96.89,cobertura_ab
4115101,PR,Sul,2021,135.44,cobertura_aps
4115101,PR,Sul,2022,135.56,cobertura_aps
4115101,PR,Sul,2023,106.63,cobertura_aps
4115101,PR,Sul,2024,106.63,cobertura_aps
4115200,PR,Sul,2019,70.06,cobertura_ab
4115200,PR,Sul,2020,82.81,cobertura_ab
4115200,PR,Sul,2021,79.24,cobertura_aps
4115200,PR,Sul,2022,68.21,cobertura_aps
4115200,PR,Sul,2023,86.81,cobertura_aps
4115200,PR,Sul,2024,84.08,cobertura_aps
4115309,PR,Sul,2019,100.0,cobertura_ab
4115309,PR,Sul,2020,100.0,cobertura_ab
4115309,PR,Sul,2021,105.54,cobertura_aps
4115309,PR,Sul,2022,105.18,cobertura_aps
4115309,PR,Sul,2023,109.87,cobertura_aps
4115309,PR,Sul,2024,109.87,cobertura_aps
4115358,PR,Sul,2019,100.0,cobertura_ab
4115358,PR,Sul,2020,33.33,cobertura_ab
4115358,PR,Sul,2021,125.4,cobertura_aps
4115358,PR,Sul,2022,120.61,cobertura_aps
4115358,PR,Sul,2023,122.36,cobertura_aps
4115358,PR,Sul,2024,115.68,cobertura_aps
4115408,PR,Sul,2019,100.0,cobertura_ab
4115408,PR,Sul,2020,100.0,cobertura_ab
4115408,PR,Sul,2021,129.74,cobertura_aps
4115408,PR,Sul,2022,145.76,cobertura_aps
4115408,PR,Sul,2023,132.06,cobertura_aps
4115408,PR,Sul,2024,132.06,cobertura_aps
4115457,PR,Sul,2019,98.1,cobertura_ab
4115457,PR,Sul,2020,100.0,cobertura_ab
4115457,PR,Sul,2021,161.29,cobertura_aps
4115457,PR,Sul,2022,163.43,cobertura_aps
4115457,PR,Sul,2023,169.56,cobertura_aps
4115457,PR,Sul,2024,213.17,cobertura_aps
4115507,PR,Sul,2019,100.0,cobertura_ab
4115507,PR,Sul,2020,100.0,cobertura_ab
4115507,PR,Sul,2021,149.66,cobertura_aps
4115507,PR,Sul,2022,149.7,cobertura_aps
4115507,PR,Sul,2023,148.96,cobertura_aps
4115507,PR,Sul,2024,148.96,cobertura_aps
4115606,PR,Sul,2019,97.05,cobertura_ab
4115606,PR,Sul,2020,96.78,cobertura_ab
4115606,PR,Sul,2021,115.97,cobertura_aps
4115606,PR,Sul,2022,114.96,cobertura_aps
4115606,PR,Sul,2023,113.82,cobertura_aps
4115606,PR,Sul,2024,116.98,cobertura_aps
4115705,PR,Sul,2019,77.33,cobertura_ab
4115705,PR,Sul,2020,68.73,cobertura_ab
4115705,PR,Sul,2021,79.5,cobertura_aps
4115705,PR,Sul,2022,103.53,cobertura_aps
4115705,PR,Sul,2023,75.77,cobertura_aps
4115705,PR,Sul,2024,75.03,cobertura_aps
4115739,PR,Sul,2019,100.0,cobertura_ab
4115739,PR,Sul,2020,91.67,cobertura_ab
4115739,PR,Sul,2021,109.17,cobertura_aps
4115739,PR,Sul,2022,111.39,cobertura_aps
4115739,PR,Sul,2023,107.13,cobertura_aps
4115739,PR,Sul,2024,107.13,cobertura_aps
4115754,PR,Sul,2019,99.55,cobertura_ab
4115754,PR,Sul,2020,96.3,cobertura_ab
4115754,PR,Sul,2021,120.17,cobertura_aps
4115754,PR,Sul,2022,108.77,cobertura_aps
4115754,PR,Sul,2023,128.22,cobertura_aps
4115754,PR,Sul,2024,111.9,cobertura_aps
4115804,PR,Sul,2019,65.62,cobertura_ab
4115804,PR,Sul,2020,73.53,cobertura_ab
4115804,PR,Sul,2021,74.83,cobertura_aps
4115804,PR,Sul,2022,78.75,cobertura_aps
4115804,PR,Sul,2023,72.42,cobertura_aps
4115804,PR,Sul,2024,83.95,cobertura_aps
4115853,PR,Sul,2019,100.0,cobertura_ab
4115853,PR,Sul,2020,100.0,cobertura_ab
4115853,PR,Sul,2021,125.51,cobertura_aps
4115853,PR,Sul,2022,124.62,cobertura_aps
4115853,PR,Sul,2023,137.69,cobertura_aps
4115853,PR,Sul,2024,147.52,cobertura_aps
4115903,PR,Sul,2019,41.67,cobertura_ab
4115903,PR,Sul,2020,0.0,cobertura_ab
4115903,PR,Sul,2021,159.38,cobertura_aps
4115903,PR,Sul,2022,160.55,cobertura_aps
4115903,PR,Sul,2023,156.38,cobertura_aps
4115903,PR,Sul,2024,156.38,cobertura_aps
4116000,PR,Sul,2019,100.0,cobertura_ab
4116000,PR,Sul,2020,66.67,cobertura_ab
4116000,PR,Sul,2021,194.87,cobertura_aps
4116000,PR,Sul,2022,195.96,cobertura_aps
4116000,PR,Sul,2023,178.02,cobertura_aps
4116000,PR,Sul,2024,178.02,cobertura_aps
